source,target,weight
Hyderabad,Lahore,0.9533579419401864
Hyderabad,Larkana,0.9907935409025795
Hyderabad,Multan,0.991647315628041
Hyderabad,Peshawar,0.9861362585698313
Hyderabad,Quetta,0.9902890030578242
Hyderabad,Rawalpindi,0.9926289399029088
Hyderabad,Sargodha,0.9862469747631512
Hyderabad,Sialkot,0.956245307481175
Hyderabad,Sukkur,0.9927574185832432
Islamabad,Karachi,0.989466658049338
Islamabad,Khuzdar,0.9973832541227727
Islamabad,Lahore,0.9722373651203883
Islamabad,Larkana,0.9904202408932741
Islamabad,Multan,0.9931943931074915
Islamabad,Peshawar,0.9877967758787586
Islamabad,Quetta,0.9941513977411952
Islamabad,Rawalpindi,0.9996445606149313
Islamabad,Sargodha,0.99258298765432
Islamabad,Sialkot,0.9727718064073241
Islamabad,Sukkur,0.993609132432583
Karachi,Khuzdar,0.9920580880526506
Karachi,Lahore,0.9548825754010711
Karachi,Larkana,0.9900503447743919
Karachi,Multan,0.9913371720281117
Karachi,Peshawar,0.9830509077802316
Karachi,Quetta,0.9898523474365206
Karachi,Rawalpindi,0.9902020726799624
Karachi,Sargodha,0.9832445937076102
Karachi,Sialkot,0.9613000569884003
Karachi,Sukkur,0.9882765417336716
Khuzdar,Lahore,0.967927198395836
Khuzdar,Larkana,0.9903838933667396
Khuzdar,Multan,0.9954806191822806
Khuzdar,Peshawar,0.9852511670328745
Khuzdar,Quetta,0.9975577345124738
Khuzdar,Rawalpindi,0.9966714588159298
Khuzdar,Sargodha,0.9925372236559786
Khuzdar,Sialkot,0.9741793936756425
Khuzdar,Sukkur,0.9888044754299254
Lahore,Larkana,0.9769666317942014
Lahore,Multan,0.9682454622005414
Lahore,Peshawar,0.9731252389523081
Lahore,Quetta,0.9718306143083484
Lahore,Rawalpindi,0.9766788022252199
Lahore,Sargodha,0.9723022404915385
Lahore,Sialkot,0.9871481696342634
Lahore,Sukkur,0.9689760449517988
Larkana,Multan,0.9932030775359989
Larkana,Peshawar,0.9972923754366068
Larkana,Quetta,0.9938264221313089
Larkana,Rawalpindi,0.9923329061955207
Larkana,Sargodha,0.9944254263640533
Larkana,Sialkot,0.9677305173774303
Larkana,Sukkur,0.9948542277302592
Multan,Peshawar,0.9897469608363605
Multan,Quetta,0.9980001821990264
Multan,Rawalpindi,0.9933722796148245
Multan,Sargodha,0.9965846219689695
Multan,Sialkot,0.9756711017067029
Multan,Sukkur,0.9905886931498591
Peshawar,Quetta,0.9898955619126502
Peshawar,Rawalpindi,0.9894697680889564
Peshawar,Sargodha,0.9953673411705032
Peshawar,Sialkot,0.9598784954191762
Peshawar,Sukkur,0.9963502134294403
Quetta,Rawalpindi,0.9940217770316319
Quetta,Sargodha,0.9968688642810511
Quetta,Sialkot,0.9753591001364318
Quetta,Sukkur,0.9899357513987727
Rawalpindi,Sargodha,0.9926850546614863
Rawalpindi,Sialkot,0.9757155278270656
Rawalpindi,Sukkur,0.994690931902624
Sargodha,Sialkot,0.9696736500591272
Sargodha,Sukkur,0.9935870131416552
Sialkot,Sukkur,0.9592747874415049
