source,target,weight
Bahawalpur,Bannu,0.9977658025001667
Bahawalpur,Faisalabad,0.9983953337019408
Bahawalpur,Gujranwala,0.9079368448893291
Bahawalpur,Hyderabad,0.9672836549985397
Bahawalpur,Islamabad,0.9992486306332361
Bahawalpur,Karachi,0.9696198549221066
Bahawalpur,Khuzdar,0.8948534522909192
Bahawalpur,Lahore,0.9049133877126907
Bahawalpur,Larkana,0.9076296918812324
Bahawalpur,Multan,0.9211592758842574
Bahawalpur,Peshawar,0.9933529205773239
Bahawalpur,Quetta,0.8501385069205509
Bahawalpur,Rawalpindi,0.9996051722578878
Bahawalpur,Sargodha,0.9505354983302665
Bahawalpur,Sialkot,0.8774420778229777
Bahawalpur,Sukkur,0.8858708944449022
Bannu,Faisalabad,0.9983939936966336
Bannu,Gujranwala,0.9325701726150704
Bannu,Hyderabad,0.9814365417265629
Bannu,Islamabad,0.9947850372700783
Bannu,Karachi,0.9831043201800164
Bannu,Khuzdar,0.9215110922136412
Bannu,Lahore,0.9295825012842862
Bannu,Larkana,0.9316912468596164
Bannu,Multan,0.9432896438888961
Bannu,Peshawar,0.9932600231553299
Bannu,Quetta,0.880965486096462
Bannu,Rawalpindi,0.995704293975442
Bannu,Sargodha,0.9678124485759421
Bannu,Sialkot,0.9058448911008127
Bannu,Sukkur,0.9127256706282464
Faisalabad,Gujranwala,0.9172726014271343
Faisalabad,Hyderabad,0.9719880939706561
Faisalabad,Islamabad,0.9973056189330641
Faisalabad,Karachi,0.9742078317624946
Faisalabad,Khuzdar,0.9049527207134592
Faisalabad,Lahore,0.9127772807530967
Faisalabad,Larkana,0.9142120053437094
Faisalabad,Multan,0.927134148274512
Faisalabad,Peshawar,0.9964797921478964
Faisalabad,Quetta,0.858858084691832
Faisalabad,Rawalpindi,0.9976652685248969
Faisalabad,Sargodha,0.9551299988998982
Faisalabad,Sialkot,0.8874718429239321
Faisalabad,Sukkur,0.893333802240148
Gujranwala,Hyderabad,0.9842290704548526
Gujranwala,Islamabad,0.8921563883179667
Gujranwala,Karachi,0.9825712023641876
Gujranwala,Khuzdar,0.9982572490278137
