source,target,weight
Gujranwala,Multan,0.9999871667255668
Gujranwala,Peshawar,0.9994832530696515
Gujranwala,Quetta,0.999252477184424
Gujranwala,Rawalpindi,0.9996878678443076
Gujranwala,Sargodha,0.9912743477571291
Gujranwala,Sialkot,0.9982980908100428
Gujranwala,Sukkur,0.9835027628831444
Hyderabad,Islamabad,0.9923048809717372
Hyderabad,Karachi,0.9999398478866419
Hyderabad,Khuzdar,0.9999421257923369
Hyderabad,Lahore,0.996858890014653
Hyderabad,Larkana,0.9978429764643991
Hyderabad,Multan,0.998523191193344
Hyderabad,Peshawar,0.9975340082340362
Hyderabad,Quetta,0.9951931954883779
Hyderabad,Rawalpindi,0.9964399251694418
Hyderabad,Sargodha,0.9973527383813388
Hyderabad,Sialkot,0.9999994277548078
Hyderabad,Sukkur,0.9925093851634454
Islamabad,Karachi,0.9909109692561252
Islamabad,Khuzdar,0.9935795485837292
Islamabad,Lahore,0.9989941440077394
Islamabad,Larkana,0.9820362699109538
Islamabad,Multan,0.997566139900298
Islamabad,Peshawar,0.9975927193642772
Islamabad,Quetta,0.9996607500359127
Islamabad,Rawalpindi,0.9992108253222777
Islamabad,Sargodha,0.9806744910209049
Islamabad,Sialkot,0.9924367461683503
Islamabad,Sukkur,0.9697451984135124
Karachi,Khuzdar,0.9997660486604185
Karachi,Lahore,0.9959455166935669
Karachi,Larkana,0.9984903316917171
Karachi,Multan,0.997877719343031
Karachi,Peshawar,0.9967354073774644
Karachi,Quetta,0.99407806327639
Karachi,Rawalpindi,0.9954715388483919
Karachi,Sargodha,0.998076299628487
Karachi,Sialkot,0.9999277509786056
Karachi,Sukkur,0.9937661266003263
Khuzdar,Lahore,0.9976532483486144
Khuzdar,Larkana,0.9970789782770705
Khuzdar,Multan,0.9990498790105804
Khuzdar,Peshawar,0.9981483503789075
Khuzdar,Quetta,0.996189187564767
Khuzdar,Rawalpindi,0.9972892582928308
Khuzdar,Sargodha,0.9965127136112347
Khuzdar,Sialkot,0.9999530610969809
Khuzdar,Sukkur,0.9911376019774477
Lahore,Larkana,0.9895096002741127
Lahore,Multan,0.99968933006429
Lahore,Peshawar,0.999348098852658
Lahore,Quetta,0.9998231514056573
Lahore,Rawalpindi,0.9999868681258988
Lahore,Sargodha,0.9884610243875099
Lahore,Sialkot,0.9969430280704091
Lahore,Sukkur,0.9797162884467141
Larkana,Multan,0.9928029969054509
Larkana,Peshawar,0.9912814473988577
Larkana,Quetta,0.9866177577319163
Larkana,Rawalpindi,0.9887562421532581
Larkana,Sargodha,0.9999748921502042
Larkana,Sialkot,0.9977721929160503
Larkana,Sukkur,0.9983883835197422
Multan,Peshawar,0.9994546181765049
Multan,Quetta,0.9990438013791341
Multan,Rawalpindi,0.9995484681346137
Multan,Sargodha,0.9919294267827566
Multan,Sialkot,0.9985807270024993
Multan,Sukkur,0.9844065816333059
Peshawar,Quetta,0.9988567444398918
Peshawar,Rawalpindi,0.9992492386750614
Peshawar,Sargodha,0.9903508026026663
Peshawar,Sialkot,0.9976002532069796
Peshawar,Sukkur,0.9824300930499975
Quetta,Rawalpindi,0.999906398590116
Quetta,Sargodha,0.985437569284224
Quetta,Sialkot,0.9952973706938708
Quetta,Sukkur,0.9757744993489554
Rawalpindi,Sargodha,0.9876717640016037
Rawalpindi,Sialkot,0.9965295265032142
Rawalpindi,Sukkur,0.9786764680560689
Sargodha,Sialkot,0.9972743940312279
Sargodha,Sukkur,0.9987654658997105
Sialkot,Sukkur,0.9923781502773451
