source,target,weight
Khuzdar,Peshawar,0.9999103202805143
Khuzdar,Quetta,0.9996197578102426
Khuzdar,Rawalpindi,0.9992250506446727
Khuzdar,Sargodha,0.99843083115746
Khuzdar,Sialkot,0.9991288702073398
Khuzdar,Sukkur,0.9986779804068229
Lahore,Larkana,0.9987892862800616
Lahore,Multan,0.9998466167035501
Lahore,Peshawar,0.9989792780992416
Lahore,Quetta,0.9999378581634393
Lahore,Rawalpindi,0.999989643202399
Lahore,Sargodha,0.9997710636729698
Lahore,Sialkot,0.9993780748131397
Lahore,Sukkur,0.9995757733782366
Larkana,Multan,0.9993797229199858
Larkana,Peshawar,0.9969086694092253
Larkana,Quetta,0.9988211656135327
Larkana,Rawalpindi,0.9985884343586272
Larkana,Sargodha,0.9993377152391492
Larkana,Sialkot,0.9996491060290126
Larkana,Sukkur,0.997020747744349
Multan,Peshawar,0.9989267109856381
Multan,Quetta,0.99990517437704
Multan,Rawalpindi,0.9997569762266741
Multan,Sargodha,0.9997290574130152
Multan,Sialkot,0.9998223524482264
Multan,Sukkur,0.9989221110719098
Peshawar,Quetta,0.9993316154059594
Peshawar,Rawalpindi,0.9989423387968991
Peshawar,Sargodha,0.997874670549767
Peshawar,Sialkot,0.9985431666812059
Peshawar,Sukkur,0.9986167681121022
Quetta,Rawalpindi,0.9998974236294262
Quetta,Sargodha,0.9995866299856904
Quetta,Sialkot,0.9995722861895666
Quetta,Sukkur,0.9993520840182518
Rawalpindi,Sargodha,0.9997329564833609
Rawalpindi,Sialkot,0.9992174496040658
Rawalpindi,Sukkur,0.9996934582118188
Sargodha,Sialkot,0.9993856645942141
Sargodha,Sukkur,0.9990585754007623
Sialkot,Sukkur,0.9979549285116703
